研报名称,机构名称,发布时间,行业,研报地址
电力设备及新能源行业之海缆专题报告：海上风电行业景气度上行，海缆龙头受益深远海发展,东莞证券,2024-01-30,风电设备,https://pdf.dfcfw.com/pdf/H3_AP202401301619518309_1.pdf?1706635754000.pdf
新能源电力行业周报：光伏装机超越预期，海风发展持续关注,东海证券,2024-01-29,风电设备,https://pdf.dfcfw.com/pdf/H3_AP202401291619270631_1.pdf?1706534036000.pdf
