研报名称,机构名称,发布时间,行业,研报地址
整车主线周报：404批工信部新车公告发布，蔚来25Q4业绩超预期,东吴证券,2026-02-10,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602101819846224_1.pdf?1770711550000.pdf
2025年乘用车市场总结及展望,汽车之家,2026-02-10,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602101819861903_1.pdf?1770760847000.pdf
智能汽车主线周报：《汽车数据出境安全指引（2026版）》印发，看好智能化,东吴证券,2026-02-08,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602081819825659_1.pdf?1770581859000.pdf
中国汽车行业展望，2026年2月,中诚信国际,2026-02-06,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602061819809156_1.pdf?1770398222000.pdf
汽车智能化月报系列（三十二）：11月城区NOA渗透率超20%，Waymo完成新一轮千亿融资,国信证券,2026-02-04,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602041819768619_1.pdf?1770222228000.pdf
AI智能汽车2月投资策略：北美L4或松绑，第三方智驾供应商多点开花，看好智能化,东吴证券,2026-02-04,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602041819775400_1.pdf?1770239475000.pdf
特斯拉市场竞争力分析报告（2026版）：特斯拉再购用户有望激活大纯电车市,腾易研究院,2026-02-03,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602031819645603_1.pdf?1770152630000.pdf
整车主线周报：本周商用载货车表现较好，长城发布业绩预告,东吴证券,2026-02-02,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602021819178210_1.pdf?1770014916000.pdf
乘用车行业点评报告：1月新能源车销量承压，继续看好高端化、出海方向,开源证券,2026-02-02,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602021819261444_1.pdf?1770024850000.pdf
2025年12月上海汽车市场上牌情况及上海市场消费特点,上海中经互联网络,2026-02-01,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601311818761316_1.pdf?1769974231000.pdf
智能汽车主线周报：特斯拉FSD订阅量达到110万，看好智能化,东吴证券,2026-02-01,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202602011819154858_1.pdf?1769989538000.pdf
乘用车1月月报：内需静待改善，出口韧性较强,东吴证券,2026-01-30,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601301818582112_1.pdf?1769789750000.pdf
商用车行业点评报告：2025年重卡销量跨越百万大关，景气度持续向上,开源证券,2026-01-28,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601281818486915_1.pdf?1769587588000.pdf
2025新能源汽车安全认知报告,中国经济信息社,2026-01-27,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601271818450036_1.pdf?1769505742000.pdf
综合行业周报：RoboX进展顺利，家用机器人新品密集亮相,开源证券,2026-01-26,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601261818412090_1.pdf?1769415800000.pdf
整车主线周报：北汽蓝谷发布业绩预告，12月重卡非俄出口创新高,东吴证券,2026-01-26,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601261818433004_1.pdf?1769454377000.pdf
智能汽车主线周报：特斯拉推出无安全员Robotaxi服务，看好智能化,东吴证券,2026-01-25,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601251818404087_1.pdf?1769383830000.pdf
智能网联汽车云平台漏洞分析报告,奇安信,2026-01-21,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601211818183997_1.pdf?1768989848000.pdf
智净未来——无人环卫车在政策与技术双轮驱动下的产业化破局之路 头豹词条报告系列,头豹研究院,2026-01-20,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601201818162923_1.pdf?1768938009000.pdf
整车主线周报：12月零售符合预期，看好26年景气度向上,东吴证券,2026-01-19,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601181818078705_1.pdf?1768807724000.pdf
智能汽车主线周报：大湾区智能网联汽车路测与示范应用互认，看好智能化,东吴证券,2026-01-18,汽车整车,https://pdf.dfcfw.com/pdf/H3_AP202601181818073194_1.pdf?1768759548000.pdf
