研报名称,机构名称,发布时间,行业,研报地址
保险业2025年财报综述：资负驱动利润增长，权益配置大幅提升,国信证券,2026-04-02,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202604021820989673_1.pdf?1775161617000.pdf
2025年保险年报综述：全年资负两端向好，Q4利润受投资扰动,国金证券,2026-04-01,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202604011820945831_1.pdf?1775053844000.pdf
2026年保险行业分析,联合资信评估,2026-03-31,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603301820880148_1.pdf?1774942157000.pdf
保险Ⅱ行业深度报告：保险行业2025年年报回顾与展望：负债端增量提质，投资端加大权益配置力度,东吴证券,2026-03-31,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603311820902012_1.pdf?1774963693000.pdf
中国商业保理行业展望,中诚信国际,2026-03-31,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603311820915784_1.pdf?1774977481000.pdf
从2025Q4数据看保险公司资配情况：低利率时代，险企资产负债结构的双重优化,五矿证券,2026-03-29,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603291820840055_1.pdf?1774812437000.pdf
2026年财产险行业分析,联合资信评估,2026-03-28,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603271820821592_1.pdf?1774696691000.pdf
保险行业1-2月月报：寿险开门红表现强劲，车险保费增长短期承压,东吴证券,2026-03-28,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603281820832133_1.pdf?1774704746000.pdf
2026年再保险行业分析,联合资信评估,2026-03-27,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603261820779287_1.pdf?1774596332000.pdf
2026年人身险行业分析,联合资信评估,2026-03-26,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603261820779282_1.pdf?1774596231000.pdf
保险行业偿付能力监管体系介绍,东吴证券,2026-03-22,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603221820686405_1.pdf?1774174610000.pdf
保险行业2026年信用风险展望：增长换挡，信用重塑：保险业步入风险定价新周期,大公国际资信评估,2026-03-18,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603181820613864_1.pdf?1773829670000.pdf
保险Ⅱ行业深度报告：供需双端驱动，“优势产品”分红险正当时,开源证券,2026-03-18,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603181820624219_1.pdf?1773857345000.pdf
中国人身险行业展望,中诚信国际,2026-03-17,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603171820599029_1.pdf?1773767012000.pdf
中国财产险行业展望：预计2026年监管将严格执行非车险“报行合一”，承保盈利水平趋于改善，行业整体将延续稳健发展态势，财产险公司加快向非车险转型，同时优化投资结构，财务表现保持稳健，行业信用水平将维持稳定。,中诚信国际,2026-03-17,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603171820598978_1.pdf?1773766808000.pdf
保险股最新观点更新：资负两端共振，保险板块配置正当时。,国信证券,2026-03-17,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603171820601895_1.pdf?1773771721000.pdf
金融行业双周报：特别国债注资银行，保险迎多重政策利好,东莞证券,2026-03-13,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603131820544051_1.pdf?1773419997000.pdf
NIFD季报：保险业运行,国家金融与发展实验室,2026-03-08,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603081820383242_1.pdf?1772982412000.pdf
2026年全球保险业展望：驾驭结构性变革与持续不确定性时代的关键制胜举措,安永(中国)企业咨询,2026-03-08,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202603081820383247_1.pdf?1772981198000.pdf
从友邦保险经验比较，看好中资保险估值有望提升：基于新业务恢复增长、利率敏感性减弱和审慎的精算假设角度,华源证券,2026-02-25,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202602251820026353_1.pdf?1772033235000.pdf
2025年四季度保险业资金运用情况点评：压实固收底仓，增持权益有空间,国信证券,2026-02-24,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202602241819996429_1.pdf?1771954949000.pdf
保险行业研究：25全年股票+基金+长股投增长近2万亿、Q4单季增长千亿,国金证券,2026-02-24,保险Ⅱ,https://pdf.dfcfw.com/pdf/H3_AP202602241819995286_1.pdf?1771953134000.pdf
