研报名称,机构名称,发布时间,行业,研报地址
非金属建材行业2024年策略报告：静待总量需求回升与龙头α共振,中泰证券,2023-12-29,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312291615469666_1.pdf?1703845848000.pdf
建筑材料行业动态点评：地产筑底渐稳，龙头积极发展第二成长曲线,甬兴证券,2023-12-29,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312291615470776_1.pdf?1703844830000.pdf
建材行业2024年投资策略：地产链先抑后扬，新材料景气复苏,华安证券,2023-12-29,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312291615471335_1.pdf?1703849607000.pdf
建筑建材2024年投资策略报告：下一步，质量与结构更为重要,信达证券,2023-12-29,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312291615478598_1.pdf?1703867821000.pdf
建材行业动态报告：行业即将回升至景气区间,中国银河,2023-12-28,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312281615149840_1.pdf?1703778263000.pdf
消费建材2024年度策略：修复继续，强者恒强，寻找增量成长赛道,东吴证券,2023-12-27,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312271614999801_1.pdf?1703670454000.pdf
建筑材料行业周观点：水泥需求走弱，增发国债第二批项目清单下达,万联证券,2023-12-26,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312261614901481_1.pdf?1703586465000.pdf
建筑材料行业周报：淡季来临需求不足，关注地产政策落地情况,华龙证券,2023-12-26,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312261614898735_1.pdf?1703580632000.pdf
建筑材料：住建部年度工作会议对地产_建筑业前景的启示,国联证券,2023-12-25,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312251614884437_1.pdf?1703499861000.pdf
建筑建材行业周报：政策暖风频吹，关注建材底部机会,东莞证券,2023-12-24,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312241614880529_1.pdf?1703430830000.pdf
建筑材料行业策略报告：2024年地产见底可期，龙头估值已充分反映下行预期,华鑫证券,2023-12-24,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312241614880810_1.pdf?1703438064000.pdf
建筑材料行业周报：京沪出台地产新政，中央经济工作会议强调化解房地产风险,上海证券,2023-12-20,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312201614572827_1.pdf?1703063949000.pdf
建筑材料行业周报：玻璃价格持续回升，房地产再现利好政策,华龙证券,2023-12-19,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312191614504447_1.pdf?1703004940000.pdf
建筑材料行业专题研究：建筑玻璃涨价降库持续性如何？,国联证券,2023-12-19,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312191614532934_1.pdf?1703002384000.pdf
建筑材料11月行业数据点评：新开工迎边际好转，需求端新政下二手房有望先行修复,德邦证券,2023-12-18,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312181614436114_1.pdf?1702895783000.pdf
建筑材料行业周报：新开工面积降幅收窄，京沪优化首付比例,华安证券,2023-12-18,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312181614440176_1.pdf?1702914802000.pdf
建筑材料行业周报：行业库存有所下降,中国银河,2023-12-18,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312181614440518_1.pdf?1702921564000.pdf
建筑材料周观点：11月地产新开工同比增速转正，北上地产政策优化提振信心,德邦证券,2023-12-18,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312181614439693_1.pdf?1702910091000.pdf
建筑材料行业周报：年末需求支撑玻璃价格，“三大工程”或带来弹性空间,上海证券,2023-12-14,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312141614127168_1.pdf?1702547450000.pdf
建材建筑周观点：继续关注12月中央经济工作会议,民生证券,2023-12-11,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312101613694892_1.pdf?1702286256000.pdf
建筑材料及新材料周报：药包材现状及发展趋势（I）,国联证券,2023-12-11,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312101613695063_1.pdf?1702288218000.pdf
建筑材料行业跟踪周报：政策保持定力，行业触底可期,东吴证券,2023-12-11,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312101613695110_1.pdf?1702288218000.pdf
建筑建材行业2024年上半年投资策略：冬去冰须泮，左侧待复苏,东莞证券,2023-12-11,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312111613695323_1.pdf?1702290092000.pdf
城中村改造专题：城市更新创造需求，建筑建材产业受益,华安证券,2023-12-05,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312051613373839_1.pdf?1701783426000.pdf
建筑材料行业周报：保障性住房再受关注，改造需求未来可期,华安证券,2023-12-05,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312041613281099_1.pdf?1701761781000.pdf
建材行业周报：多地水泥价格回升，关注中央经济工作会议,中银证券,2023-12-04,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312041613224211_1.pdf?1701696325000.pdf
建筑材料周观点：11月百强房企销售疲软，或需更强的刺激政策,德邦证券,2023-12-04,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312041613224968_1.pdf?1701688159000.pdf
建筑行业周报：住建部印发《关于全面推进城市综合交通体系建设的指导意见》,中银证券,2023-12-04,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312041613227181_1.pdf?1701697711000.pdf
建材建筑周观点：关注12月中央经济工作会议,民生证券,2023-12-03,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312031613220882_1.pdf?1701616792000.pdf
建材行业基金持仓专题：Q3建材持仓比例延续低配，环比略有提升,国信证券,2023-12-01,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312011613149536_1.pdf?1701421995000.pdf
从三季报看当前化工新材料行业的投资机会,太平洋,2023-12-01,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202312011613161473_1.pdf?1701443400000.pdf
建筑建材行业：内需之重下的新平衡——2024年建筑建材行业展望（宏观篇）,东兴证券,2023-11-29,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311291612721663_1.pdf?1701246434000.pdf
建筑材料及新材料：23年玻纤真实内需如何？,国联证券,2023-11-27,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311261612383234_1.pdf?1701070974000.pdf
中国涂料颜填料行业市场规模测算逻辑模型 头豹词条报告系列,头豹研究院,2023-11-24,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311241612232331_1.pdf?1700855778000.pdf
建筑材料行业周报：房地产再迎利好，关注相关建材标的估值修复,华龙证券,2023-11-21,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311211611755496_1.pdf?1700560240000.pdf
建材行业10月数据点评：水泥玻璃产量降幅均收窄，地产数据低迷,中银证券,2023-11-16,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311161611036197_1.pdf?1700157730000.pdf
2023年1-10月建材行业数据跟踪：水泥、玻璃单月产量环比增加，年底赶工带动需求增长,中国银河,2023-11-16,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311161610996126_1.pdf?1700121993000.pdf
建材建筑周观点：重视内蒙生态修复，看好中央加杠杆空间,民生证券,2023-11-13,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311121609917220_1.pdf?1699863638000.pdf
建材新材料动态报告：碳纤维是人形机器人轻量化的核心材料,民生证券,2023-11-13,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311131609993814_1.pdf?1699908505000.pdf
建筑材料行业周报：节前赶工旺季，需求仍有支撑,中国银河,2023-11-13,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311131609947277_1.pdf?1699906425000.pdf
建材行业周报：稳增长加码阶段，看好板块行情,中银证券,2023-11-06,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311061609026775_1.pdf?1699262660000.pdf
建筑材料行业研究周报：估值性价比逐渐显现，继续关注地产链品种底部机会,天风证券,2023-11-06,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311061609028966_1.pdf?1699276619000.pdf
建筑材料行业跟踪报告：基金持仓环比回升，关注需求端政策变化,万联证券,2023-11-03,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311031608169160_1.pdf?1698999374000.pdf
建筑材料及新材料：Q3板块表现延续分化，部分企业已有较好积极变化,国联证券,2023-11-02,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311021607909382_1.pdf?1698916560000.pdf
建筑建材行业重大事项点评：新疆自贸区政策落地，打造“一带一路”贸易新模式,民生证券,2023-11-01,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202311011607338664_1.pdf?1698824536000.pdf
建筑材料行业周观点：拟增发万亿国债，建材板块有望受益,万联证券,2023-10-31,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202310311606672930_1.pdf?1698741213000.pdf
建筑材料基金持仓点评：政策博弈下基金持仓环比回升，行业底部或愈发清晰,德邦证券,2023-10-31,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202310311607003637_1.pdf?1698761455000.pdf
建筑建材行业周报：三季报陆续披露，关注建筑建材行业业绩改善情况,东莞证券,2023-10-30,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202310301605639902_1.pdf?1698653425000.pdf
建筑材料行业跟踪周报：宏观环境好转，地产链估值反弹,东吴证券,2023-10-30,装修建材,https://pdf.dfcfw.com/pdf/H3_AP202310301605638895_1.pdf?1698658089000.pdf
