研报名称,机构名称,发布时间,行业,研报地址
家电行业2026H2投资策略：家电消费有望度过至暗时刻，积极关注科技转型,国信证券,2026-07-09,黑色家电,https://pdf.dfcfw.com/pdf/H3_AP202607091826851643_1.pdf?1783632748000.pdf
智能显示专题报告：行业成熟筑底，孕育结构性成长机会,山西证券,2026-07-02,黑色家电,https://pdf.dfcfw.com/pdf/H3_AP202607021826653678_1.pdf?1782992637000.pdf
家电行业周报：Rokid举办开发者大会，AI眼镜生态加速落地,华源证券,2026-06-29,黑色家电,https://pdf.dfcfw.com/pdf/H3_AP202606291826525808_1.pdf?1782730257000.pdf
日韩黑电复盘：全球格局迎来质变奇点，中资开启全面赶超周期,国金证券,2026-03-25,黑色家电,https://pdf.dfcfw.com/pdf/H3_AP202603251820743296_1.pdf?1774458055000.pdf
家电行业周报：沪七条落地放宽购房门槛，TV面板供需收紧价格上行,国金证券,2026-03-01,黑色家电,https://pdf.dfcfw.com/pdf/H3_AP202603011820157850_1.pdf?1772380855000.pdf
