研报名称,机构名称,发布时间,行业,研报地址
社会服务行业双周报：5月社零表现偏弱，端午出行市场表现良好,中银证券,2026-06-24,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606241823796250_1.pdf?1782293572000.pdf
社会服务行业双周报（第132期）：跨界的不对称，7-11做餐饮与茶饮跨界餐饮零售的异同,国信证券,2026-06-23,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606231823773092_1.pdf?1782234909000.pdf
中国餐饮到店决策与评价体系洞察报告2026,红餐产业研究院,2026-06-23,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606231823779114_1.pdf?1782249652000.pdf
社会服务行业周报：LABUBU亮相开幕式，美加墨世界杯带动消费升温,上海证券,2026-06-17,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606171823623949_1.pdf?1781693576000.pdf
社服与消费视角点评5月国内宏观数据：5月社零同比转负，消费需求仍有良好释放空间,中银证券,2026-06-17,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606171823629771_1.pdf?1781710319000.pdf
服务商业：寻找国内规模化地面履约业态,东吴证券,2026-06-16,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606151823563254_1.pdf?1781594240000.pdf
连锁餐饮加盟专题：解码万店商业基因——茶饮与餐饮的加盟适配性异同,国信证券,2026-06-15,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606151823580171_1.pdf?1781559961000.pdf
社会服务行业双周报：端午假期临近，期待出行市场改善性增长,中银证券,2026-06-09,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606091823390422_1.pdf?1781021627000.pdf
社会服务行业双周报（第131期）：2026美加墨世界杯有望驱动多重主题性投资机会,国信证券,2026-06-08,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606081823356249_1.pdf?1780930630000.pdf
社服行业2026年中期投资策略：服务消费投资价值重估新起点,国信证券,2026-06-08,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606081823368291_1.pdf?1780954007000.pdf
社服行业周报：全球化布局提速，业绩稳健增长,上海证券,2026-06-03,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202606031823196989_1.pdf?1780488844000.pdf
中国餐饮供应链研究报告：美味源醇鲜本味老母鸡汤应用方案,红餐产业研究院,2026-05-28,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605281822932878_1.pdf?1779953913000.pdf
餐饮酸味趋势发展报告2026,红餐产业研究院,2026-05-28,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605281822932882_1.pdf?1779956703000.pdf
中国餐饮供应链研究报告：芙蓉嘴中国土豆应用方案,红餐产业研究院,2026-05-28,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605281822932960_1.pdf?1779957018000.pdf
中国餐饮行业供应链研究报告：客串一把鲜牛肉串应用方案,红餐产业研究院,2026-05-27,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605271822921355_1.pdf?1779918756000.pdf
社会服务行业双周报：社零增速回落，机票成本抬升或降低出行预期,中银证券,2026-05-26,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605261822873982_1.pdf?1779794696000.pdf
社会服务行业双周报（第130期）：外卖新规落地生效在即，东方甄选线下店开业运营,国信证券,2026-05-26,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605261822874155_1.pdf?1779795415000.pdf
消费者服务行业双周报：航空燃油附加费突发上涨，端午国际线机票仍同比增长11%,东莞证券,2026-05-25,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605251822854632_1.pdf?1779727730000.pdf
零售社服行业2025年报和2026一季报综述：服务消费迎政策催化，板块景气度持续修复,华龙证券,2026-05-25,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605251822862949_1.pdf?1779744656000.pdf
社服与消费视角点评4月国内宏观数据：4月社零环比回落，服务消费表现良好,中银证券,2026-05-22,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605221822678799_1.pdf?1779456585000.pdf
新消费——社服板块2025年度及2026Q1总结：茶饮业绩增速表现亮眼；出行链、餐饮链平缓复苏,华源证券,2026-05-21,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605211822524803_1.pdf?1779358802000.pdf
社会服务行业2026Q1基金持仓分析报告：重仓比例持续回升，旅游个股普遍增持,万联证券,2026-05-14,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605141822307375_1.pdf?1778760024000.pdf
社会服务行业2025年年报与2026年一季报综述：收入利润稳步成长，出行链板块高景气运行,中银证券,2026-05-14,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605141822315453_1.pdf?1778777550000.pdf
社服2025年报&2026Q1综述：2025行业内经营情况表现分化，2026Q1各子板块营收同比均增长,山西证券,2026-05-14,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605141822318038_1.pdf?1778781813000.pdf
消费者服务行业2025年及2026年一季度业绩综述：2025稳步增长，2026Q1开局明显改善,东莞证券,2026-05-13,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605131822271599_1.pdf?1778693352000.pdf
社会服务行业双周报：“五一”出行景气度良好，相关消费延续增长,中银证券,2026-05-12,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605121822220853_1.pdf?1778611347000.pdf
社会服务行业2025年业绩综述报告：营收增长韧性仍存，教育景气度持续提升,万联证券,2026-05-12,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605121822219358_1.pdf?1778610454000.pdf
社服行业月度投资策略：短期板块情绪走弱，淡化总量把握结构性机会,国信证券,2026-05-11,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605111822142610_1.pdf?1778490697000.pdf
社会服务行业双周报（第129期）：“五一”假期消费稳健增长，世界数字教育大会即将在杭召开,国信证券,2026-05-11,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605111822147237_1.pdf?1778500257000.pdf
消费者服务行业双周报：五一假期国内出游人次同比增长3.6%，春假助长出游多元化,东莞证券,2026-05-11,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605111822161911_1.pdf?1778520736000.pdf
2026年五一旅游数据点评：出行市场稳健增长，文体旅融合亮点频出,中银证券,2026-05-07,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605071822040929_1.pdf?1778191327000.pdf
2026年五一旅游出行点评：中小学春假叠加实现超长假期，五一再创出游人次新高,东莞证券,2026-05-06,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605061821981299_1.pdf?1778062802000.pdf
餐饮行业季度观察报告（2026年Q1）,红餐产业研究院,2026-05-05,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202605031821950382_1.pdf?1777980807000.pdf
社会服务行业双周报：“五一”假期预热，出行景气度有望延续,中银证券,2026-04-28,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604281821651918_1.pdf?1777363134000.pdf
消费者服务行业双周报：“五一”假期国内航线机票预订量超470万张,东莞证券,2026-04-27,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604271821612490_1.pdf?1777309450000.pdf
MSI中国酒店市场景气调查报告2026Q2,浩华管理顾问(深圳),2026-04-20,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604181821315238_1.pdf?1776677865000.pdf
社会服务行业跟踪周报：业绩陆续披露，重视教育行业红利属性,东吴证券,2026-04-20,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604201821330643_1.pdf?1776695707000.pdf
酒店行业迈向零废弃：酒店业一次性用品减量调查报告,公众环境研究中心,2026-04-20,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604201821352814_1.pdf?1776722794000.pdf
社服与消费视角点评3月国内宏观数据：一季度稳中有升，内需重要性持续提升,中银证券,2026-04-17,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604171821290460_1.pdf?1776439875000.pdf
社会服务行业4月投资策略：假期接踵助力板块景气修复，继续看好优质细分龙头,国信证券,2026-04-16,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604161821273988_1.pdf?1776374628000.pdf
社会服务行业周报：中国香港零售&进出口贸易额双高增，口扫国产替代+出海进行时,开源证券,2026-04-13,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604131821144416_1.pdf?1776069478000.pdf
社会服务行业双周报（第128期）：“三月三”望接力清明出游热度，个性化辅导迎高考冲刺旺季,国信证券,2026-04-13,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604131821149853_1.pdf?1776093156000.pdf
社会服务行业双周报：清明假期出行市场维持高景气度运行,中银证券,2026-04-13,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604131821147715_1.pdf?1776089638000.pdf
消费者服务行业双周报：清明节国内出游1.35亿人次，同比增长6.8%,东莞证券,2026-04-10,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604101821116020_1.pdf?1775837567000.pdf
旅游行业2026年清明小长假数据快评报告：清明旅游温和复苏，春假效应显著,万联证券,2026-04-08,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604081821072736_1.pdf?1775686817000.pdf
社会服务行业周报：3月离岛免税销售同比增长25%，香港商业地产交易额创新高,开源证券,2026-04-07,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604071821035711_1.pdf?1775550193000.pdf
2025中国饭店业职业人才培养报告,中国饭店协会,2026-04-03,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202604031821004129_1.pdf?1775208565000.pdf
2026提质增效：中国酒店业数字化转型趋势报告,石基信息,2026-03-31,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603311820910990_1.pdf?1774972249000.pdf
中国餐饮品牌出海发展报告2026,红餐产业研究院,2026-03-31,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603311820910997_1.pdf?1774971818000.pdf
社会服务行业双周报（第127期）：春假衔接清明假催热旅游市场，监管传递“外卖停战”信号,国信证券,2026-03-30,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603301820852417_1.pdf?1774875616000.pdf
社会服务行业双周报：春假+清明叠加下，出行市场热度提升明显,中银证券,2026-03-30,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603301820856898_1.pdf?1774888648000.pdf
消费者服务行业双周报：春假、赏花等热点推动清明国内航线机票预订量同比增长约20%,东莞证券,2026-03-27,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603271820796287_1.pdf?1774625931000.pdf
餐饮行业未来趋势预测报告（2026-2028）,红餐产业研究院,2026-03-27,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603271820806748_1.pdf?1774641256000.pdf
2026中国火锅连锁行业趋势白皮书,深圳市逸马科技,2026-03-27,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603271820806752_1.pdf?1774641614000.pdf
社会服务行业周报：中国香港2月一手房成交增速亮眼，世界牙科耗材看中国,开源证券,2026-03-23,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603231820691773_1.pdf?1774257075000.pdf
社服与消费视角点评1-2月国内宏观数据：社零增幅环比改善，看好全年消费增长,中银证券,2026-03-17,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603171820595121_1.pdf?1773759370000.pdf
服务消费投资主线—出行链行业专题：服务消费政策相继出台，预计出行复苏动能持续,华源证券,2026-03-16,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603151820566645_1.pdf?1773645443000.pdf
社会服务行业周报：中东局势或利好中国香港地产持续复苏，多特倍斯2月仍保持高增,开源证券,2026-03-16,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603161820568116_1.pdf?1773649610000.pdf
社会服务行业双周报（第126期）：港股连锁业态公司即将密集披露业绩，春节后旅游市场“淡季不淡”,国信证券,2026-03-16,酒店餐饮,https://pdf.dfcfw.com/pdf/H3_AP202603161820581677_1.pdf?1773687082000.pdf
