研报名称,机构名称,发布时间,行业,研报地址
交通运输行业周报：民航春运需求有望创历史新高，2023年快递件量达1320亿件,国信证券,2024-01-22,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401221617904910_1.pdf?1705933210000.pdf
航运港口：若红海事件长期化，对航运船舶市场的潜在影响,国海证券,2024-01-15,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401151617489799_1.pdf?1705328539000.pdf
交通运输行业周报：红海袭击发酵绕航船只增加继续推高运价，2023年航空货运市场持续改善,中银证券,2024-01-08,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401081616764492_1.pdf?1704727922000.pdf
交运行业2024年度策略总结：绝对收益凸显价值，周期行业具备动能,上海证券,2024-01-04,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401041616338333_1.pdf?1704375800000.pdf
交通运输行业事件点评：24年元旦出行热度持续升温，美国赴华旅游签证将减免申请材料,上海证券,2024-01-03,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401031616225326_1.pdf?1704305282000.pdf
交通运输2024年度投资策略：看好周期，优选成长,华福证券,2024-01-03,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401031616226051_1.pdf?1704307561000.pdf
交通运输行业点评报告：元旦第1天航班量数据表现向好，看好2024年春运出行需求超预期释放潜力,中国银河,2024-01-02,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401021615911950_1.pdf?1704211259000.pdf
航运港口业2024年投资策略：航运供给侧约束或促运价上涨，港口稳定收益防守性突出,国信证券,2024-01-02,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401021615912437_1.pdf?1704189780000.pdf
航运港口行业专题研究：红海通行受阻，航运有何影响？,天风证券,2024-01-01,航运港口,https://pdf.dfcfw.com/pdf/H3_AP202401011615910800_1.pdf?1704127558000.pdf
