研报名称,机构名称,发布时间,行业,研报地址
人形机器人行业跟踪报告：优必选2025年人形机器人业绩亮眼，智元第10，000台通用具身机器人下线,万联证券,2026-04-08,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604081821055708_1.pdf?1775640404000.pdf
智能制造行业周报：硅光，产业趋势渐明，设备环节先行,爱建证券,2026-04-08,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604081821067600_1.pdf?1775671822000.pdf
机械设备行业：关注燃气轮机产业链和绩优个股,信达证券,2026-04-07,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604071821048220_1.pdf?1775591410000.pdf
机械设备行业全球人形机器人产业周报（五）：智元精灵G2机器人多工业场景落地,爱建证券,2026-04-07,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604071821048535_1.pdf?1775593190000.pdf
机械设备行业全球商业航天产业周报（四）：中科宇航IPO加速，力箭二号成功发射,爱建证券,2026-04-07,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604071821048544_1.pdf?1775593190000.pdf
人形机器人产业周报：产业链收入兑现，看好迈向商业化“1-10”,华源证券,2026-04-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604061821030273_1.pdf?1775492069000.pdf
机械设备行业跟踪周报：看好AI需求持续利好的燃气轮机&光模块设备,东吴证券,2026-04-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604061821031157_1.pdf?1775502354000.pdf
商业航天深度报告：星辰大海，商业航天万亿级市场扬帆起航,中银证券,2026-04-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604021820975796_1.pdf?1775135140000.pdf
智能制造行业周报：SEMICON观后感，AI推理驱动半导体主线切换，封装与互连景气上行,爱建证券,2026-04-01,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604011820942030_1.pdf?1775040268000.pdf
「智能插座美国市场」年度研报,蔚云出海(广州)企业咨询,2026-04-01,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202604011820946680_1.pdf?1775065908000.pdf
工业智能创新发展报告（2026年）,中国信通院,2026-03-31,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603311820910964_1.pdf?1774971504000.pdf
机械设备行业全球商业航天产业周报（三）：力箭二号发射在即，SpaceX推进IPO,爱建证券,2026-03-31,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603311820912292_1.pdf?1774969758000.pdf
机械设备行业全球人形机器人产业周报（四）：Optimus V3研发关节高功率逆变器,爱建证券,2026-03-31,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603311820912363_1.pdf?1774969758000.pdf
液冷行业深度报告：液冷需求加速释放，关注上游高价值环节,东莞证券,2026-03-31,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603311820914794_1.pdf?1774976279000.pdf
装备制造行业周报（3月第4周）：氦气价格持续上涨,世纪证券,2026-03-30,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603301820853367_1.pdf?1774882666000.pdf
机器人行业周报（0323-0329）：Figure 03亮相白宫教育峰会，具身智能领域首个行业标准正式发布,西南证券,2026-03-30,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603301820859668_1.pdf?1774891138000.pdf
人形机器人行业跟踪报告：亚马逊收购Fauna Robotics，正式进军人形机器人市场,万联证券,2026-03-30,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603301820873154_1.pdf?1774903249000.pdf
人形机器人产业周报：灵巧手触觉覆盖扩大，机器狼有望带动高爆发执行器需求,华源证券,2026-03-30,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603301820880412_1.pdf?1774910656000.pdf
机械设备行业制造成长周报（第49期）：Meta签下史上最大单笔算力合同，宇树科技披露IPO申报材料,国信证券,2026-03-29,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603291820836495_1.pdf?1774790495000.pdf
机械设备行业跟踪周报：看好高景气的半导体设备&光模块设备；推荐回调较多&宇树上市强催化的人形机器人,东吴证券,2026-03-29,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603291820839337_1.pdf?1774809031000.pdf
机械设备行业简评：国产机床出口均价高增，龙头公司产品迭代升级,东海证券,2026-03-27,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603271820792888_1.pdf?1774610374000.pdf
中国摩托车出海展望：全球化浪潮下，中国摩托车品牌出海竞逐国际市场,头豹研究院,2026-03-26,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603261820773463_1.pdf?1774554603000.pdf
AIGC自进化研究报告,清新研究,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603231820707255_1.pdf?1774337936000.pdf
全球热泵行业数据发展报告（简介版）,中国制冷学会,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603231820707254_1.pdf?1774338617000.pdf
机械设备行业周报：宇树科技发布招股书，持续关注AI基建,信达证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820712484_1.pdf?1774337268000.pdf
机器人行业周报：宇树科技IPO申请被受理，优必选与西门子达成合作,西南证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820713070_1.pdf?1774340213000.pdf
低空经济行业双周报：时的科技签署100架E20 eVTOL采购协议，汇天再获近2亿美元股权融资,西南证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820713073_1.pdf?1774340213000.pdf
矿山机械行业研究：景气拐点向上，国内企业多重成长机遇共振,国金证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820717369_1.pdf?1774361388000.pdf
人形机器人产业周报：宇树科技IPO获受理，量产节奏加速,华源证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820718442_1.pdf?1774363902000.pdf
先进制造行业周报：宇树科技科创板IPO获受理，英伟达全面升级机器人技术矩阵,中航证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820726088_1.pdf?1774380432000.pdf
智能制造行业周报：宇树科技IPO获受理，出货放量可期,爱建证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820727657_1.pdf?1774382886000.pdf
工程机械行业跟踪点评：2月挖机出口同比高增，内需向上趋势不改,东莞证券,2026-03-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603241820721395_1.pdf?1774370887000.pdf
「手推式割草机美国市场」年度研报：你的跨境电商「口袋分析师」-1对1服务&类目可定制,蔚云出海(广州)企业咨询,2026-03-23,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603231820692078_1.pdf?1774259723000.pdf
装备制造行业周报（3月第3周）：储能景气度继续向上,世纪证券,2026-03-23,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603231820692716_1.pdf?1774262670000.pdf
人形机器人行业跟踪报告：宇树科技科创板IPO获受理,万联证券,2026-03-23,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603231820697977_1.pdf?1774282501000.pdf
机械行业2026春季策略报告：顺周期盈利修复，逢低布局成长主线,爱建证券,2026-03-23,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603231820701749_1.pdf?1774287694000.pdf
机械设备行业跟踪周报：继续看好AI+机械设备投资机会；建议关注短期调整较大的机器人&油服设备,东吴证券,2026-03-22,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603221820687866_1.pdf?1774203082000.pdf
机械设备行业简评：1-2月叉车内外销增长持续，龙头投建智能机器人项目,东海证券,2026-03-19,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603191820639216_1.pdf?1773915960000.pdf
机械行业2026春季策略报告：顺周期盈利修复，逢低布局成长主线,爱建证券,2026-03-19,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603191820648085_1.pdf?1773942355000.pdf
全球商业航天产业周报（二）：Starship载荷降本推动空间设施建设,爱建证券,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820595778_1.pdf?1773760843000.pdf
国产轴承规模位居世界前列，高端产品突破正当时,深圳汉鼎智库咨询服务,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820596680_1.pdf?1773763052000.pdf
全球人形机器人产业周报（二）：GTC催化，量产预期仍是核心锚点,爱建证券,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820595828_1.pdf?1773760936000.pdf
机械设备行业快评报告：内销受春节扰动有所承压，出口延续高景气,万联证券,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820600727_1.pdf?1773769167000.pdf
机械设备行业点评报告：GTC大会召开，PCB&液冷环节确定性进一步提升,东吴证券,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820601393_1.pdf?1773770327000.pdf
机械行业2026年3月投资策略：财报季临近，关注业绩趋势向好的板块及个股机会,国信证券,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820601904_1.pdf?1773771787000.pdf
人形机器人行业跟踪报告：宇树科技人形机器人2025年出货量和市场占比均居全球第一,万联证券,2026-03-17,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603171820600713_1.pdf?1773769167000.pdf
机器人行业周报（0309-0315）：机器人厂商集中亮相AWE2026，Figure 03实现完全自主整理客厅,西南证券,2026-03-16,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603161820572732_1.pdf?1773671610000.pdf
智能制造行业周报：看好多层板放量下PCB设备升级机遇,爱建证券,2026-03-16,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603161820581575_1.pdf?1773686761000.pdf
机械设备行业跟踪周报：看好PCB设备扩产加速带来的投资机会；推荐出口高景气的工程机械,东吴证券,2026-03-15,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603151820565551_1.pdf?1773591865000.pdf
「扫地机器人美国市场」用户行为洞察报告：数据驱动的跨境电商品牌化转型市场指南,蔚云出海(广州)企业咨询,2026-03-13,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603121820527474_1.pdf?1773392112000.pdf
2026年人形机器人行业投资策略报告：聚焦量产新阶段，把握供应链机遇,万联证券,2026-03-13,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603131820539302_1.pdf?1773409347000.pdf
高端装备制造行业2026年两会政府工作报告解读：新质生产力加码，高端装备制造长期向好,国新证券股份,2026-03-12,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603121820506078_1.pdf?1773300546000.pdf
桌面机器人行业发展与消费需求洞察,艺恩数据,2026-03-12,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603121820527460_1.pdf?1773388917000.pdf
从2026两会看机械制造板块投资机会：关注“传统产业升级”和“新兴赛道机遇”,中邮证券,2026-03-11,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603111820479305_1.pdf?1773222777000.pdf
机械设备行业跟踪报告：松延动力宣布完成近10亿元B轮融资，小米人形机器人进入汽车工厂实习,万联证券,2026-03-10,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603101820457477_1.pdf?1773161941000.pdf
「便携打印机美国市场」研究报告：数据驱动的跨境电商品牌化转型市场指南,蔚云出海(广州)企业咨询,2026-03-10,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603101820461113_1.pdf?1773172217000.pdf
机械设备行业简评：挖掘机出口持续向好，龙头募资投向全球化和智能化,东海证券,2026-03-10,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603101820465234_1.pdf?1773180423000.pdf
机械设备行业周报：两会释放积极信号，特斯拉V3发布前机器人板块迎来最好布局时机,开源证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820401667_1.pdf?1773046839000.pdf
机器人行业周报（0302-0308）：政府工作报告再提具身智能，机器人公司获批量投资,西南证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820409043_1.pdf?1773065848000.pdf
低空经济行业双周报（0223-0308）：政府工作报告定调低空经济为新兴支柱产业，《审定优化方案》正式落地,西南证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820409071_1.pdf?1773065917000.pdf
机械设备行业全球商业航天产业周报（一）：蓝箭航天动力系统实现突破,爱建证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820418460_1.pdf?1773080210000.pdf
智能制造行业周报：持续看好半导体设备零部件国产化替代,爱建证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820418490_1.pdf?1773080329000.pdf
全球人形机器人行业产业周报（二）：产业化提速，标准体系与应用落地共振,爱建证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820418487_1.pdf?1773080329000.pdf
机械设备行业点评报告：PCB企业持续规划新增扩产开支规划，看好PCB设备需求持续上行,东吴证券,2026-03-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603091820424729_1.pdf?1773123726000.pdf
机械设备：油轮（VLCC）：地缘冲突有望拉长拉高本轮超级周期,中邮证券,2026-03-08,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603071820375536_1.pdf?1772965696000.pdf
机械设备行业跟踪周报：看好北美电力缺口带来的燃气轮机链出海大机会；看好工程机械内销中大挖超预期,东吴证券,2026-03-08,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603081820383946_1.pdf?1772964216000.pdf
机械设备行业深度报告：金刚石：AI算力革命突破应用边界，行业迎来价值重估,开源证券,2026-03-08,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603081820387606_1.pdf?1772989242000.pdf
PMI中国制造业报告,香港科技大学利丰供应链研究院,2026-03-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603051820314698_1.pdf?1772784991000.pdf
机械设备行业点评：2026政府工作报告发布，聚焦新质生产力、扩内需及设备更新相关机会,中银证券,2026-03-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603061820335973_1.pdf?1772803760000.pdf
机械设备行业双周报：细分领域分化显著,东莞证券,2026-03-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603061820342241_1.pdf?1772814380000.pdf
机械设备行业点评报告：中东局势升级、欧洲LNG价格暴涨，重视全球能源安全和配套设施需求提升,东吴证券,2026-03-05,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603051820302322_1.pdf?1772729437000.pdf
2026年春节人形机器人行业动态点评：机器人升级登春晚，产业迈入“1-10”阶段,华源证券,2026-03-04,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603041820257203_1.pdf?1772626150000.pdf
高端制造：2025年盈利预览,建银国际证券,2026-03-04,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603041820268145_1.pdf?1772646840000.pdf
机械设备行业跟踪报告：我国发布首个人形机器人与具身智能标准体系，多个人形机器人产品登上春晚舞台,万联证券,2026-03-03,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603031820234151_1.pdf?1772573190000.pdf
机器人行业周报：宇树科技发布新款机器狗，宝马欧洲工厂即将部署人形机器人,西南证券,2026-03-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603021820177279_1.pdf?1772451878000.pdf
机械设备行业全球人形机器人产业周报（一）：人形机器人供应链海外产能布局加速推进,爱建证券,2026-03-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603021820185275_1.pdf?1772468860000.pdf
装备制造行业周报（2月第4周）：光伏产业链上下游分化,世纪证券,2026-03-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603021820184278_1.pdf?1772470783000.pdf
机械设备行业周报：关注AI基建、绩优板块及个股,信达证券,2026-03-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603021820196506_1.pdf?1772485781000.pdf
机械设备行业跟踪周报：看好北美缺电带来的AIDC和太空算力光伏设备机会&关注半导体先进封装设备历史性机遇,东吴证券,2026-03-01,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202603011820162826_1.pdf?1772402380000.pdf
PEEK：高壁垒的轻量化材料，需求爆发进行时,国金证券,2026-02-28,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602281820128970_1.pdf?1772267698000.pdf
油服设备行业深度报告：供需共振紧抓放量机遇，油服设备将迎新周期,东莞证券,2026-02-27,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602271820098836_1.pdf?1772208045000.pdf
高端装备制造行业：荣耀官宣将发布首款人形机器人，手机厂商首入具身智能,国新证券股份,2026-02-27,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602271820101281_1.pdf?1772211146000.pdf
机械设备行业简评：2025年机床行业稳健增长，高端数控机床领域加速推进,东海证券,2026-02-27,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602271820102220_1.pdf?1772212022000.pdf
2025年中国真空泵机行业概览：外资占据高端市场，国产化时代迎来多领域渗透发展期,头豹研究院,2026-02-26,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602261820069388_1.pdf?1772135004000.pdf
机械设备行业简评：叉车1月内销外销大增，龙头公司智能化持续突破,东海证券,2026-02-25,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602251820026072_1.pdf?1772032344000.pdf
通用自动化2026年度策略：内需筑底，降息周期开启看好通用制造业复苏,东吴证券,2026-02-24,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602231819984870_1.pdf?1771920608000.pdf
机械设备行业周报-人形机器人：春晚火爆出圈，看好2026全年行情,开源证券,2026-02-23,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602231819984092_1.pdf?1771880365000.pdf
微型电机行业专题报告：灵巧手是Optimus Gen3最大边际变化，微型电机成为兵家必争之地,华鑫证券,2026-02-22,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602221819977898_1.pdf?1771770639000.pdf
机械设备行业周报：1月挖机销量高增，燃气轮机需求景气,信达证券,2026-02-21,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602211819975780_1.pdf?1771667230000.pdf
机械设备行业点评报告：从《秧BOT》到《武BOT》，人形机器人从哪些方面完成“超进化”？,东吴证券,2026-02-19,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602191819963948_1.pdf?1771527618000.pdf
机械行业2026年展望：智能化转型与海外市场拓展支撑结构性增长，头部企业优势持续强化,大公国际资信评估,2026-02-13,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602131819911964_1.pdf?1770970665000.pdf
机械设备行业双周报：关注机器人回调机遇，工程机械内需复苏趋势明显,东莞证券,2026-02-13,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602131819918242_1.pdf?1770996191000.pdf
机械设备行业点评报告：维谛25Q4财报订单超预期，液冷市场扩容看好国产链导入,东吴证券,2026-02-13,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602131819920183_1.pdf?1770999004000.pdf
高端装备制造产业研究周报：特斯拉三代机器人发布在即，智元举办全球首个机器人晚会,国金证券,2026-02-12,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602121819905768_1.pdf?1770927270000.pdf
PCB设备2026年度策略：站在业绩兑现的前夕，关注方案升级与新技术的增量空间,东吴证券,2026-02-11,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602101819862112_1.pdf?1770794425000.pdf
机械设备行业周报：海外财报回顾：AI领域资本支出有望加码，相关设备订单表现向好,东海证券,2026-02-11,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602111819879877_1.pdf?1770828591000.pdf
工程机械行业跟踪点评：1月挖机销量迎开门红，新增专项债加速发行,东莞证券,2026-02-11,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602111819880792_1.pdf?1770831148000.pdf
机器人行业周报：智元机器人举办《机器人奇妙夜》，北京人形完成首轮超7亿元融资,西南证券,2026-02-10,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602101819850175_1.pdf?1770722343000.pdf
制造成长周报（第46期）：第三代特斯拉人形机器人即将亮相，Spacex收购人工智能公司xAI,国信证券,2026-02-10,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602101819856006_1.pdf?1770742678000.pdf
装备制造行业周报（2月第1周）：1月主要土方机械销量保持增长,世纪证券,2026-02-10,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602101819860460_1.pdf?1770752872000.pdf
AIDC发电专题报告：北美缺电逻辑持续演绎，相关投资线索再梳理,东吴证券,2026-02-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602091819831755_1.pdf?1770651869000.pdf
智能制造行业周报：存储扩产确定性提升，持续推荐“两长”设备产业链,爱建证券,2026-02-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602091819837701_1.pdf?1770661159000.pdf
其他通用机械行业动态点评：北美数据中心缺电持续，关注气体发电机组国产替代&出海机会,山西证券,2026-02-09,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602091819834396_1.pdf?1770655535000.pdf
机械设备行业跟踪周报：看好北美电力发展对应的燃气轮机&光伏设备锂电设备投资机会,东吴证券,2026-02-08,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602081819824411_1.pdf?1770557617000.pdf
机械行业周报：低空应用多元，出口仍具优势,国元证券,2026-02-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602051819795557_1.pdf?1770359761000.pdf
行业洞察：从工业场景到多领域渗透，轨道交通机器人加速智能化落地,头豹研究院,2026-02-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602061819814143_1.pdf?1770407748000.pdf
太阳机器人状态2025年版,,2026-02-06,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602061819815126_1.pdf?1770416941000.pdf
机械设备行业简评：特灵发布财报，北美商用HVAC业务呈现高景气,东海证券,2026-02-04,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602041819770431_1.pdf?1770224682000.pdf
制造成长周报（第45期）：Meta预计26年资本支出超1150亿美元，Figure发布Helix02,国信证券,2026-02-03,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602031819539131_1.pdf?1770112168000.pdf
中国制造业PMI报告：中国1月制造业pmi降至49.3，表明受季节性因素影响，制造业出现收缩,香港科技大学利丰供应链研究院,2026-02-03,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602031819645630_1.pdf?1770152423000.pdf
机械设备行业周报：太空采矿开启新篇章，人形机器人和商业航天有望双向奔赴,开源证券,2026-02-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602021819256916_1.pdf?1770023390000.pdf
低空经济行业双周报（0119-0201）：纵横股份吨级无人机“云龙-1P”完成首飞，亿航智能与西班牙RACE达成合作,西南证券,2026-02-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602021819339389_1.pdf?1770049110000.pdf
机器人行业周报（0126-0201）：特斯拉Optimus量产在即，Figure发布全身模型Helix 02,西南证券,2026-02-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602021819339516_1.pdf?1770049217000.pdf
高端装备制造产业研究周报：特斯拉S_X产线将改建为机器人基地，春晚多家本体联袂登台,国金证券,2026-02-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602021819361203_1.pdf?1770058862000.pdf
智能制造行业周报：SpaceX申请百万颗卫星，卫星互联网产业化提速,爱建证券,2026-02-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602021819364676_1.pdf?1770056218000.pdf
人形机器人产业周报：Figure AI发布人形机器人Helix 02，Optimus V3即将亮相,国元证券,2026-02-02,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602021819380449_1.pdf?1770061339000.pdf
具身智能发展报告（2025年）,中国信通院,2026-02-01,通用设备,https://pdf.dfcfw.com/pdf/H3_AP202602011819006121_1.pdf?1769958052000.pdf
